Date,Temperature,Humidity,Pressure,Wind Speed,Rainfall,Weather Condition,Year,Month,Day,DayOfYear,Week,DayOfWeek,IsWeekend,Weather_Condition_Code,Dew_Point,Sin_DayOfYear,Cos_DayOfYear,Temp_Lag1,Temp_Lag7,Temp_Rolling7_Mean,Temp_Rolling30_Mean
2023-12-27,11.06,59.73,1008.9,13.4,0.0,Clear,2023,12,27,361,52,2,0,0,3.0060000000000002,-0.07304518821104743,0.9973286321364752,3.09,9.32,10.90857142857143,11.162666666666667
2023-12-28,9.8,90.9,1016.02,11.2,0.0,Foggy,2023,12,28,362,52,3,0,2,7.980000000000002,-0.05587875690537313,0.9984375616565666,11.06,10.14,10.86,11.197333333333335
2023-12-29,12.64,64.54,1012.22,17.3,3.3074999999999997,Rainy,2023,12,29,363,52,4,0,3,5.548000000000002,-0.03869579017652689,0.9992510374388481,9.8,14.51,10.592857142857143,11.238333333333333
2023-12-30,10.6,96.61,1030.65,7.34,0.0,Foggy,2023,12,30,364,52,5,1,2,9.921999999999999,-0.021501372740813793,0.999768818762748,12.64,9.74,10.715714285714286,11.222666666666667
2023-12-31,7.95,80.13,1015.57,7.44,0.0,Cloudy,2023,12,31,365,52,6,1,1,3.975999999999999,-0.004300592702981974,0.9999907524084426,10.6,17.21,9.392857142857142,11.062000000000001
2024-01-01,4.42,83.79,1007.91,5.03,3.3074999999999997,Rainy,2024,1,1,1,1,0,0,3,1.1780000000000013,0.017201575418260506,0.9998520419557735,7.95,10.61,8.508571428571427,10.735000000000001
2024-01-02,7.62,77.39,1015.05,7.44,0.0,Cloudy,2024,1,2,2,1,1,0,1,3.098,0.03439806061360801,0.9994082116062598,4.42,3.09,9.155714285714286,10.514999999999999
2024-01-03,5.52,82.26,1019.29,13.93,0.0,Cloudy,2024,1,3,3,1,2,0,1,1.9720000000000004,0.051584366869408364,0.9986686402879997,7.62,11.06,8.364285714285714,10.384333333333332
2024-01-04,6.34,98.0,1026.09,16.2,0.0,Foggy,2024,1,4,4,1,3,0,2,5.9399999999999995,0.06875540848113941,0.9976335468520451,5.52,9.8,7.87,10.241666666666667
2024-01-05,10.04,57.09,1011.96,13.9,0.0,Clear,2024,1,5,5,1,4,0,0,1.4580000000000002,0.08590610426133272,0.9963032375991965,6.34,12.64,7.498571428571429,10.179333333333334
2024-01-06,13.47,92.34,1005.48,4.03,3.3074999999999997,Rainy,2024,1,6,6,1,5,1,3,11.938,0.10303137904317879,0.9946781061893646,10.04,10.6,7.908571428571428,10.293000000000001
2024-01-07,9.36,85.83,1020.5,14.69,0.0,Cloudy,2024,1,7,7,1,6,1,1,6.525999999999999,0.1201261651823505,0.9927586335250793,13.47,7.95,8.11,10.076666666666664
2024-01-08,4.24,73.96,1008.08,3.95,3.3074999999999997,Rainy,2024,1,8,8,2,0,0,3,-0.9680000000000009,0.13718540405660057,0.9905453876091833,9.36,4.42,8.084285714285715,9.813333333333333
2024-01-09,9.47,71.62,1012.96,13.52,3.3074999999999997,Rainy,2024,1,9,9,2,1,0,3,3.7940000000000014,0.1542040475626894,0.988039023376751,4.24,7.62,8.348571428571429,9.703000000000001
2024-01-10,11.86,97.46,1013.68,7.65,0.0,Foggy,2024,1,10,10,2,2,0,2,11.351999999999999,0.17117705961019986,0.985240282501282,9.47,5.52,9.254285714285714,9.684333333333335
2024-01-11,6.06,75.3,1015.67,12.38,0.0,Cloudy,2024,1,11,11,2,3,0,1,1.1199999999999992,0.18809941761179758,0.9821499931752291,11.86,6.34,9.214285714285714,9.422333333333334
2024-01-12,7.58,72.16,1020.0,4.96,0.0,Clear,2024,1,12,12,2,4,0,0,2.0119999999999996,0.20496611396949532,0.9787690698649216,6.06,10.04,8.862857142857143,9.321
2024-01-13,8.05,94.74,1011.69,15.29,3.3074999999999997,Rainy,2024,1,13,13,2,5,1,3,6.997999999999999,0.22177215755648186,0.975098513039961,7.58,13.47,8.088571428571429,9.397
2024-01-14,5.49,88.54,1014.53,4.67,0.0,Foggy,2024,1,14,14,2,6,1,2,3.1980000000000013,0.23851257519407648,0.9711394088771653,8.05,9.36,7.535714285714286,9.210666666666668
2024-01-15,10.08,72.56,1015.4,6.68,0.0,Clear,2024,1,15,15,3,0,0,0,4.5920000000000005,0.2551824131233728,0.9668929289391521,5.49,4.24,8.370000000000001,9.293333333333333
2024-01-16,7.62,85.83,1016.75,5.76,0.0,Cloudy,2024,1,16,16,3,1,0,1,4.786,0.2717767384711357,0.9623603298276545,10.08,9.47,8.105714285714287,9.284666666666668
2024-01-17,9.36,72.19,1016.18,4.1,0.0,Clear,2024,1,17,17,3,2,0,0,3.797999999999999,0.2882906407095177,0.9575429528116719,7.62,11.86,7.748571428571429,9.219000000000001
2024-01-18,5.2,96.37,1018.84,9.42,0.0,Foggy,2024,1,18,18,3,3,0,2,4.474000000000001,0.3047192331091634,0.9524422234305676,9.36,6.06,7.625714285714286,8.948333333333334
2024-01-19,6.66,94.95,1021.06,20.34,0.0,Foggy,2024,1,19,19,3,4,0,2,5.65,0.321057654185271,0.9470596510722283,5.2,7.58,7.494285714285715,8.859666666666666
2024-01-20,10.39,87.05,1017.8,26.843750000000004,0.0,Cloudy,2024,1,20,20,3,5,1,1,7.8,0.3373010691361842,0.9413968285264122,6.66,8.05,7.828571428571428,8.867999999999999
2024-01-21,6.92,87.77,1018.68,9.43,0.0,Cloudy,2024,1,21,21,3,6,1,1,4.473999999999999,0.3534446712740877,0.9354554315134164,10.39,5.49,8.032857142857143,8.615
2024-01-22,13.67,97.04,1005.46,14.92,3.3074999999999997,Rainy,2024,1,22,22,4,0,0,3,13.078000000000001,0.3694836834473831,0.9292372181882051,6.92,10.08,8.545714285714286,8.746
2024-01-23,6.9,84.17,1016.27,10.02,0.0,Cloudy,2024,1,23,23,4,1,0,1,3.734000000000001,0.38541335945432564,0.9227440286201427,13.67,7.62,8.442857142857143,8.402333333333335
2024-01-24,8.94,70.92,1018.54,11.3,0.0,Clear,2024,1,24,24,4,2,0,0,3.1239999999999997,0.4012289854475009,0.9159777842484877,6.9,9.36,8.382857142857143,8.346666666666668
2024-01-25,11.25,85.62,1019.69,7.74,0.0,Cloudy,2024,1,25,25,4,3,0,1,8.374,0.4169258813287287,0.908940487313808,8.94,5.2,9.247142857142856,8.618666666666666
2024-01-26,3.77,98.0,1012.28,9.85,0.0,Foggy,2024,1,26,26,4,4,0,2,3.37,0.4324994021339788,0.901634220265486,11.25,6.66,8.834285714285715,8.375666666666666
2024-01-27,2.73,76.94,1012.64,11.49,0.0,Cloudy,2024,1,27,27,4,5,1,1,-1.8820000000000001,0.44794493940789115,0.8940611451454876,3.77,10.39,7.74,8.14
2024-01-28,3.54,82.91,1013.02,6.96,0.0,Cloudy,2024,1,28,28,4,6,1,1,0.12199999999999944,0.4632579225674917,0.88622350294858,2.73,6.92,7.257142857142857,7.836666666666667
2024-01-29,12.52,84.4,1018.34,8.72,3.3074999999999997,Rainy,2024,1,29,29,5,0,0,3,9.4,0.4784338202547012,0.8781236129591848,3.54,13.67,7.092857142857142,7.900666666666667
2024-01-30,6.78,83.71,1022.19,8.79,0.0,Cloudy,2024,1,30,30,5,1,0,1,3.521999999999999,0.49346814167723735,0.8697638720650646,12.52,6.9,7.075714285714285,7.861666666666667
2024-01-31,16.8,67.42,1012.04,13.09,0.0,Clear,2024,1,31,31,5,2,0,0,10.284,0.5083564379375122,0.8611467540480452,6.78,8.94,8.198571428571428,8.274333333333333
2024-02-01,6.88,95.4,1021.42,5.59,0.0,Foggy,2024,2,1,32,5,3,0,2,5.960000000000001,0.5230943033491326,0.8522748088519838,16.8,11.25,7.574285714285715,8.249666666666666
2024-02-02,9.35,98.0,1016.34,8.82,0.0,Foggy,2024,2,2,33,5,4,0,2,8.95,0.5376773767406141,0.8431506618282,6.88,3.77,8.37142857142857,8.377333333333334
2024-02-03,13.78,81.32,1014.19,21.34,0.0,Cloudy,2024,2,3,34,5,5,1,1,10.043999999999997,0.5521013427459208,0.8337770129585915,9.35,2.73,9.950000000000001,8.625333333333334
2024-02-04,15.35,69.21,1013.56,15.24,0.0,Clear,2024,2,4,35,5,6,1,0,9.191999999999998,0.5663619330814524,0.8241566360566663,13.78,3.54,11.637142857142857,8.802333333333333
2024-02-05,15.61,62.58,1019.14,16.56,0.0,Clear,2024,2,5,36,6,0,0,0,8.126,0.580454927809098,0.8142923779467267,15.35,12.52,12.078571428571427,8.873666666666667
2024-02-06,12.97,82.5,1017.01,9.12,0.0,Cloudy,2024,2,6,37,6,1,0,1,9.47,0.5943761565849831,0.804187157621448,15.61,6.78,12.962857142857143,8.994000000000002
2024-02-07,12.48,91.3,1028.78,10.43,0.0,Foggy,2024,2,7,38,6,2,0,2,10.74,0.6081214998935418,0.7938439653781019,12.97,16.8,12.345714285714285,9.268666666666666
2024-02-08,11.2,85.91,1010.21,14.17,0.0,Cloudy,2024,2,8,39,6,3,0,1,8.381999999999998,0.6216868902665479,0.7832658619336791,12.48,6.88,12.962857142857144,9.326333333333334
2024-02-09,11.9,80.65,1018.32,18.21,3.3074999999999997,Rainy,2024,2,9,40,6,4,0,3,8.030000000000001,0.6350683134867438,0.7724559775191742,11.2,9.35,13.327142857142857,9.327666666666666
2024-02-10,7.75,77.68,1012.66,3.75,3.3074999999999997,Rainy,2024,2,10,41,6,5,1,3,3.2860000000000014,0.6482618097757122,0.7614175109532997,11.9,13.78,12.465714285714284,9.383999999999999
2024-02-11,7.0,73.18,1010.73,4.99,0.0,Clear,2024,2,11,42,6,6,1,0,1.636000000000001,0.6612634749656386,0.7501537286959042,7.75,15.35,11.272857142857143,9.364666666666666
2024-02-12,9.73,90.54,1015.48,16.27,0.0,Foggy,2024,2,12,43,7,0,0,2,7.838000000000002,0.6740694616546161,0.7386679638813748,7.0,15.61,10.432857142857143,9.420666666666667
2024-02-13,9.31,91.62,1016.43,7.97,0.0,Foggy,2024,2,13,44,7,1,0,2,7.634000000000001,0.6866759803451553,0.726963615332308,9.73,12.97,9.91,9.548
2024-02-14,8.53,67.57,1033.23,6.67,0.0,Clear,2024,2,14,45,7,2,0,0,2.043999999999998,0.6990793005655562,0.7150441465537444,9.31,12.48,9.345714285714285,9.496333333333332
2024-02-15,12.33,96.27,1014.05,5.13,0.0,Foggy,2024,2,15,46,7,3,0,2,11.584,0.7112757519738152,0.7029130847082615,8.53,11.2,9.507142857142856,9.653333333333332
2024-02-16,13.29,85.44,1008.23,7.03,3.3074999999999997,Rainy,2024,2,16,47,7,4,0,3,10.377999999999998,0.7232617254437388,0.6905740195722293,12.33,11.9,9.705714285714285,9.784333333333334
2024-02-17,10.65,95.54,1017.04,4.8,0.0,Foggy,2024,2,17,48,7,5,1,2,9.758000000000001,0.7350336741329413,0.6780306024735382,13.29,7.75,10.120000000000001,9.966
2024-02-18,15.23,64.92,1002.27,23.13,0.0,Cloudy,2024,2,18,49,7,6,1,1,8.214,0.746588114532413,0.6652865452111116,10.65,7.0,11.295714285714284,10.251666666666667
2024-02-19,6.99,70.45,1015.4,8.93,0.0,Clear,2024,2,19,50,8,0,0,0,1.080000000000001,0.7579216274973472,0.6523456189565257,15.23,9.73,10.904285714285717,10.138333333333332
2024-02-20,10.16,80.4,1015.57,8.79,0.0,Cloudy,2024,2,20,51,8,1,0,1,6.240000000000001,0.7690308592589181,0.6392116531380588,6.99,9.31,11.025714285714287,10.246333333333332
2024-02-21,8.63,87.99,1020.47,11.76,0.0,Cloudy,2024,2,21,52,8,2,0,1,6.228,0.7799125224167177,0.6258885343075018,10.16,8.53,11.040000000000001,10.078333333333335
2024-02-22,5.1,98.0,1022.08,13.92,0.0,Foggy,2024,2,22,53,8,3,0,2,4.699999999999999,0.7905633969115482,0.612380204990065,8.63,12.33,10.007142857142858,10.018333333333334
2024-02-23,10.96,88.39,1012.33,13.81,3.3074999999999997,Rainy,2024,2,23,54,8,4,0,3,8.638000000000002,0.8009803309782905,0.5986906625177214,5.1,13.29,9.674285714285714,10.085666666666668
2024-02-24,10.99,78.88,1014.45,14.63,3.3074999999999997,Rainy,2024,2,24,55,8,5,1,3,6.765999999999999,0.8111602420785621,0.5848239578463322,10.96,10.65,9.722857142857142,10.077
2024-02-25,16.39,67.26,1009.94,6.79,0.0,Clear,2024,2,25,56,8,6,1,0,9.842000000000002,0.8211001178128892,0.5707841943569036,10.99,15.23,9.888571428571428,10.497666666666667
2024-02-26,13.72,91.7,1008.17,7.89,0.0,Foggy,2024,2,26,57,9,0,0,2,12.06,0.8307970168121247,0.5565755266413303,16.39,6.99,10.85,10.864
2024-02-27,8.59,73.34,1017.57,12.76,0.0,Clear,2024,2,27,58,9,1,0,0,3.258000000000001,0.8402480696078469,0.5422021592729844,13.72,10.16,10.625714285714286,11.032333333333334
2024-02-28,17.97,92.71,1006.66,7.12,3.3074999999999997,Rainy,2024,2,28,59,9,2,0,3,16.511999999999997,0.8494504794814806,0.527668345562516,8.59,8.63,11.959999999999999,11.214
2024-02-29,16.11,74.88,1012.1,9.0,0.0,Clear,2024,2,29,60,9,3,0,0,11.085999999999999,0.8584015232918917,0.512978386299228,17.97,5.1,13.532857142857143,11.525
2024-03-01,14.24,94.94,1008.89,10.8,3.3074999999999997,Thunderstorm,2024,3,1,61,9,4,0,5,13.228,0.8670985522812081,0.4981366284784055,16.11,10.96,14.001428571428571,11.439666666666666
2024-03-02,11.83,87.51,1018.52,12.85,0.0,Cloudy,2024,3,2,62,9,5,1,1,9.332,0.8755389928586302,0.4831474640149687,14.24,10.99,14.12142857142857,11.604666666666667
2024-03-03,9.67,80.86,1026.36,4.06,0.0,Cloudy,2024,3,3,63,9,6,1,1,5.842,0.8837203473619977,0.4680153284438345,11.83,16.39,13.161428571428571,11.615333333333334
2024-03-04,11.73,75.6,1007.43,12.45,0.0,Cloudy,2024,3,4,64,10,0,0,1,6.85,0.8916401947968874,0.45274469960737107,9.67,13.72,12.877142857142857,11.546999999999999
2024-03-05,16.59,73.98,1003.39,8.12,0.93,Rainy,2024,3,5,65,10,1,0,3,11.386000000000001,0.8992961915530253,0.4373400963303323,11.73,8.59,14.02,11.588333333333335
2024-03-06,19.32,79.76,1013.35,12.41,0.0,Cloudy,2024,3,6,66,10,2,0,1,15.272000000000002,0.9066860720977985,0.4218060770826634,16.59,17.97,14.212857142857144,11.712
2024-03-07,18.42,76.88,1014.33,12.8,3.3074999999999997,Rainy,2024,3,7,67,10,3,0,3,13.796000000000001,0.9138076496466615,0.4061472386305789,19.32,16.11,14.542857142857144,11.893666666666666
2024-03-08,12.11,74.58,1016.5,18.61,0.0,Clear,2024,3,8,68,10,4,0,0,7.025999999999999,0.9206588168102428,0.3903682146763026,18.42,14.24,14.238571428571431,11.881333333333336
2024-03-09,10.29,80.14,1012.78,16.59,3.3074999999999997,Rainy,2024,3,9,69,10,5,1,3,6.318,0.9272375462179537,0.374473674486883,12.11,11.83,14.018571428571429,11.850999999999999
2024-03-10,14.52,79.62,1013.62,16.54,0.0,Cloudy,2024,3,10,70,10,6,1,1,10.444,0.9335418911179212,0.35846832151248087,10.29,9.67,14.711428571428572,11.938333333333333
2024-03-11,8.61,61.69,1017.91,17.28,0.0,Clear,2024,3,11,71,11,0,0,0,0.9479999999999986,0.9395699859530622,0.342356891994542,14.52,11.73,14.265714285714285,11.967
2024-03-12,15.5,82.73,1020.92,10.29,0.0,Cloudy,2024,3,12,72,11,1,0,1,12.046000000000001,0.945320046913132,0.3261441535642696,8.61,16.59,14.11,12.250333333333334
2024-03-13,14.2,69.26,1003.14,9.16,0.0,Cloudy,2024,3,13,73,11,2,0,1,8.052,0.9507903724625832,0.3098349038318025,15.5,19.32,13.378571428571428,12.399333333333333
2024-03-14,13.39,68.09,1012.78,13.37,0.0,Clear,2024,3,14,74,11,3,0,0,7.008000000000001,0.9559793438440766,0.2934339689665273,14.2,18.42,12.659999999999998,12.535333333333334
2024-03-15,9.98,65.14,1016.79,12.55,0.0,Clear,2024,3,15,75,11,4,0,0,3.008000000000001,0.9608854255574977,0.27694620226893646,13.39,12.11,12.355714285714285,12.583666666666666
2024-03-16,16.94,59.2,1008.95,7.85,0.0,Clear,2024,3,16,76,11,5,1,0,8.780000000000001,0.9655071658143364,0.2603764827344581,9.98,10.29,13.305714285714286,12.737333333333334
2024-03-17,13.81,65.78,1025.32,10.83,0.0,Clear,2024,3,17,77,11,6,1,0,6.966000000000001,0.969843196967294,0.24372971360968387,16.94,14.52,13.204285714285716,12.754666666666667
2024-03-18,11.98,73.52,1011.39,8.88,0.0,Clear,2024,3,18,78,12,0,0,0,6.683999999999999,0.9738922359149924,0.22701082094141847,13.81,8.61,13.685714285714287,12.799000000000001
2024-03-19,6.75,98.0,1015.74,6.15,3.3074999999999997,Rainy,2024,3,19,79,12,1,0,3,6.35,0.9776530844816641,0.2102247521189836,11.98,15.5,12.435714285714287,12.516333333333334
2024-03-20,16.07,72.49,1017.93,16.13,0.0,Clear,2024,3,20,80,12,2,0,0,10.568,0.981124629771712,0.19337647441020586,6.75,14.2,12.702857142857143,12.818999999999999
2024-03-21,22.05,75.34,1010.14,9.25,0.0,Cloudy,2024,3,21,81,12,3,0,1,17.118000000000002,0.984305844499033,0.17647097349152166,16.07,13.39,13.94,13.215333333333335
2024-03-22,21.92,77.66,1002.63,22.69,3.3074999999999997,Rainy,2024,3,22,82,12,4,0,3,17.452,0.9871957872910085,0.15951325197263655,22.05,9.98,15.645714285714286,13.658333333333333
2024-03-23,15.36,79.56,1012.12,4.34,0.0,Cloudy,2024,3,23,83,12,5,1,1,11.272,0.9897936029670716,0.14250832791617088,21.92,16.94,15.42,14.000333333333334
2024-03-24,15.12,77.64,1020.91,7.02,0.0,Cloudy,2024,3,24,84,12,6,1,1,10.648,0.992098522791769,0.12546123335273648,15.36,13.81,15.607142857142858,14.139
2024-03-25,18.77,63.91,1012.16,9.16,0.85,Rainy,2024,3,25,85,13,0,0,3,11.552,0.9941098647022418,0.10837701279187609,15.12,11.98,16.577142857142857,14.398333333333335
2024-03-26,14.31,93.49,1009.77,15.06,1.3,Rainy,2024,3,26,86,13,1,0,3,13.008,0.9958270335100595,0.09126072172931188,18.77,6.75,17.657142857142855,14.329
2024-03-27,18.7,93.98,1019.75,10.8,0.0,Cloudy,2024,3,27,87,13,2,0,1,17.496,0.9972495210773451,0.07411742515094437,14.31,16.07,18.032857142857143,14.495000000000001
2024-03-28,20.41,57.89,1011.95,10.38,0.0,Clear,2024,3,28,88,13,3,0,0,11.988,0.998376906467142,0.056952196034039754,18.7,22.05,17.798571428571428,14.889
2024-03-29,22.12,63.28,1010.62,5.43,0.0,Clear,2024,3,29,89,13,4,0,0,14.776000000000002,0.9992088560679753,0.03977011384605572,20.41,21.92,17.827142857142857,15.027333333333333
2024-03-30,18.1,73.53,1015.18,5.36,0.0,Clear,2024,3,30,90,13,5,1,0,12.806000000000001,0.9997451236925734,0.022576263041545485,22.12,15.36,18.21857142857143,15.093666666666667
2024-03-31,18.01,66.75,1018.92,10.43,0.0,Clear,2024,3,31,91,13,6,1,0,11.360000000000001,0.9999855506507186,0.005375731557583884,18.1,15.12,18.631428571428568,15.219333333333333
2024-04-01,16.08,82.8,1028.88,4.88,3.3074999999999997,Rainy,2024,4,1,92,14,0,0,3,12.639999999999997,0.9999300657962057,-0.011826390691832589,18.01,18.77,18.247142857142858,15.360999999999999
2024-04-02,16.48,70.18,1019.49,7.1,0.0,Clear,2024,4,2,93,14,1,0,0,10.516000000000002,0.9995786855478958,-0.029025013321975237,16.08,14.31,18.557142857142857,15.588
2024-04-03,18.64,97.6,1021.16,11.31,0.0,Cloudy,2024,4,3,94,14,2,0,1,18.16,0.9989315138848577,-0.046215046983708354,16.48,18.7,18.548571428571428,15.818333333333333
2024-04-04,20.78,86.36,1010.85,5.8,3.3074999999999997,Rainy,2024,4,4,95,14,3,0,3,18.052,0.9979887423155984,-0.06339140486951038,18.64,20.41,18.601428571428574,15.958
2024-04-05,22.76,75.19,1007.43,18.59,0.0,Cloudy,2024,4,5,96,14,4,0,1,17.798000000000002,0.9967506498213929,-0.08054900421874167,20.78,22.12,18.692857142857143,16.072666666666667
2024-04-06,17.51,87.01,1014.75,15.65,0.0,Cloudy,2024,4,6,97,14,5,1,1,14.912000000000003,0.9952176027737294,-0.09768276782171598,22.76,18.1,18.608571428571427,16.042333333333332
2024-04-07,25.09,82.5,1013.88,4.45,0.0,Cloudy,2024,4,7,98,14,6,1,1,21.59,0.9933900548258936,-0.11478762552212701,17.51,18.01,19.62,16.475
2024-04-08,19.69,69.58,1007.58,5.93,0.0,Cloudy,2024,4,8,99,15,0,0,1,13.606000000000002,0.9912685467787256,-0.13185851571739118,25.09,16.08,20.135714285714283,16.788333333333334
2024-04-09,20.73,66.33,1012.84,3.23,0.0,Clear,2024,4,9,100,15,1,0,0,13.996,0.9888537064205885,-0.1488903868564548,19.69,16.48,20.742857142857144,16.995333333333335
2024-04-10,18.65,76.73,1016.6,6.35,3.24,Rainy,2024,4,10,101,15,2,0,3,13.995999999999999,0.986146248341595,-0.16587819893463143,20.73,18.64,20.744285714285716,17.33
2024-04-11,13.52,88.15,1017.13,12.74,0.0,Foggy,2024,4,11,102,15,3,0,2,11.15,0.9831469737221499,-0.1828169249850199,18.65,20.78,19.707142857142856,17.264000000000003
2024-04-12,24.35,73.35,1016.37,7.49,0.0,Clear,2024,4,12,103,15,4,0,0,19.02,0.9798567700958665,-0.1997015525660636,13.52,22.76,19.934285714285718,17.602333333333334
2024-04-13,24.12,56.35,1015.13,11.1,0.0,Clear,2024,4,13,104,15,5,1,0,15.39,0.9762766110869321,-0.21652708524481437,24.35,17.51,20.87857142857143,17.96
2024-04-14,21.1,66.2,1010.79,4.55,0.0,Clear,2024,4,14,105,15,6,1,0,14.340000000000002,0.9724075561219968,-0.23328854407545518,24.12,25.09,20.30857142857143,18.33066666666667
2024-04-15,22.46,72.54,1010.55,12.92,3.3074999999999997,Rainy,2024,4,15,106,16,0,0,3,16.968000000000004,0.9682507501166718,-0.2499809690726521,21.1,19.69,20.704285714285714,18.514666666666663
2024-04-16,24.13,71.35,1006.19,7.03,0.0,Cloudy,2024,4,16,107,16,1,0,1,18.4,0.9638074231367307,-0.26659942067929354,22.46,20.73,21.189999999999998,18.858666666666668
2024-04-17,17.72,96.32,1025.05,9.07,0.0,Cloudy,2024,4,17,108,16,2,0,1,16.983999999999998,0.9590788900341131,-0.28313898122818354,24.13,18.65,21.057142857142853,19.05
2024-04-18,21.27,60.25,1013.89,8.66,0.0,Clear,2024,4,18,109,16,3,0,0,13.32,0.9540665500578387,-0.2995947563972602,17.72,13.52,22.164285714285715,19.534
2024-04-19,25.75,76.03,1011.79,5.09,3.3074999999999997,Rainy,2024,4,19,110,16,4,0,3,20.956,0.9487718864399473,-0.31596187665790293,21.27,24.35,22.364285714285717,19.856666666666666
2024-04-20,19.43,90.29,1008.51,5.37,0.59,Rainy,2024,4,20,111,16,5,1,3,17.488,0.9431964659565866,-0.33223549871590435,25.75,24.12,21.694285714285716,19.769333333333336
2024-04-21,24.62,94.48,1030.92,13.95,0.0,Cloudy,2024,4,21,112,16,6,1,1,23.516000000000002,0.9373419384643772,-0.3484108069446808,19.43,21.1,22.197142857142858,19.859333333333336
2024-04-22,19.58,71.25,1007.62,10.8,3.3074999999999997,Rainy,2024,4,22,113,17,0,0,3,13.829999999999998,0.9312100364121947,-0.3644830148102912,24.62,22.46,21.785714285714285,20.0
2024-04-23,25.65,75.96,1010.58,14.48,3.3074999999999997,Rainy,2024,4,23,114,17,1,0,3,20.842,0.9248025743285089,-0.38044736628785164,19.58,24.13,22.002857142857145,20.351
2024-04-24,24.28,77.7,1015.85,10.44,0.0,Cloudy,2024,4,24,115,17,2,0,1,19.82,0.9181214482844364,-0.39629913726891813,25.65,17.72,22.94,20.53466666666667
2024-04-25,19.47,77.33,1017.68,9.62,0.0,Cloudy,2024,4,25,116,17,3,0,1,14.935999999999998,0.9111686353326631,-0.41203363695942635,24.28,21.27,22.68285714285714,20.706666666666663
2024-04-26,28.6,67.99,1018.46,4.15,0.0,Clear,2024,4,26,117,17,4,0,0,22.198,0.9039461929224011,-0.42764620926777464,19.47,25.75,23.09,21.03666666666667
2024-04-27,22.76,77.43,1024.43,7.99,0.0,Cloudy,2024,4,27,118,17,5,1,1,18.246000000000002,0.8964562582905575,-0.44313223418263453,28.6,19.43,23.565714285714286,21.115
2024-04-28,22.75,47.75,1016.62,8.91,0.0,Clear,2024,4,28,119,17,6,1,0,12.3,0.8887010478292915,-0.45848712914008766,22.76,24.62,23.298571428571428,21.136
2024-04-29,26.22,77.47,1006.73,21.73,0.0,Cloudy,2024,4,29,120,18,0,0,1,21.714,0.8806828564301475,-0.47370635037968,22.75,19.58,24.247142857142858,21.40666666666667
2024-04-30,29.48,69.63,1011.04,12.29,0.0,Clear,2024,4,30,121,18,1,0,0,23.406,0.8724040568049612,-0.48878539428899265,26.22,25.65,24.794285714285714,21.788999999999998
2024-05-01,22.79,70.82,1015.43,18.02,0.0,Clear,2024,5,1,122,18,2,0,0,16.953999999999997,0.8638670987837349,-0.503719798736334,29.48,24.28,24.58142857142857,22.012666666666668
2024-05-02,26.47,90.94,1025.44,11.81,0.0,Cloudy,2024,5,2,123,18,3,0,1,24.657999999999998,0.8550745085896932,-0.518505144391157,22.79,19.47,25.58142857142857,22.345666666666666
2024-05-03,27.87,62.74,1004.43,6.55,0.0,Cloudy,2024,5,3,124,18,4,0,1,20.418,0.8460288880917339,-0.533137056031809,26.47,28.6,25.47714285714286,22.653333333333332
2024-05-04,28.94,64.71,1019.87,9.51,0.0,Clear,2024,5,4,125,18,5,1,0,21.881999999999998,0.8367329140344921,-0.5476112038402312,27.87,22.76,26.359999999999996,22.925333333333334
2024-05-05,27.52,89.65,1013.95,10.04,0.0,Cloudy,2024,5,5,126,18,6,1,1,25.45,0.8271893372462497,-0.5619233046832195,28.94,22.75,27.041428571428572,23.084000000000003
2024-05-06,26.0,62.48,1018.13,5.91,0.0,Clear,2024,5,6,127,19,0,0,0,18.496,0.8174009818249189,-0.5760691233798758,27.52,26.22,27.009999999999998,23.367
2024-05-07,24.75,66.17,1012.68,7.59,0.0,Clear,2024,5,7,128,19,1,0,0,17.984,0.8073707443023492,-0.5900444739548627,26.0,29.48,26.334285714285716,23.355666666666668
2024-05-08,27.9,68.0,1007.76,8.23,3.3074999999999997,Rainy,2024,5,8,129,19,2,0,3,21.5,0.7971015927871943,-0.6038452208771035,24.75,22.79,27.064285714285717,23.62933333333333
2024-05-09,24.41,80.32,1017.84,18.59,0.0,Cloudy,2024,5,9,130,19,3,0,1,20.474,0.7865965660866021,-0.6174672802835514,27.9,26.47,26.770000000000003,23.752
2024-05-10,18.71,77.98,1018.12,3.54,0.0,Cloudy,2024,5,10,131,19,4,0,1,14.306000000000001,0.7758587728069828,-0.6309066211876704,24.41,27.87,25.461428571428574,23.754
2024-05-11,29.67,55.3,1018.38,15.53,0.0,Clear,2024,5,11,132,19,5,1,0,20.73,0.7648913904341225,-0.6441592666722685,18.71,28.94,25.565714285714286,24.292333333333332
2024-05-12,31.38,61.71,1012.21,5.92,0.0,Sunny,2024,5,12,133,19,6,1,4,23.722,0.753697664392914,-0.6572212950663319,29.67,27.52,26.117142857142856,24.526666666666664
2024-05-13,21.14,68.13,1010.23,4.87,0.0,Clear,2024,5,13,134,20,0,0,0,14.766,0.742280907086982,-0.6700888411055113,31.38,26.0,25.422857142857143,24.42733333333333
2024-05-14,25.68,70.25,1003.8,15.35,3.3074999999999997,Rainy,2024,5,14,135,20,1,0,3,19.73,0.7306444969184916,-0.6827580970759147,21.14,24.75,25.555714285714284,24.58
